geo_id_ads,region
20282,Comunidad de Madrid
9220665,Comunidad de Madrid
9181131,Comunidad de Madrid
9049240,Comunidad de Madrid
9216405,Comunidad de Madrid
9061036,Comunidad de Madrid
9198829,Comunidad de Madrid
9220623,Comunidad de Madrid
9213860,Comunidad de Madrid
9209390,Comunidad de Madrid
9193695,Comunidad de Madrid
9220035,Comunidad de Madrid
9197453,Comunidad de Madrid
9181136,Comunidad de Madrid
9197888,Comunidad de Madrid
9219461,Comunidad de Madrid
9213495,Comunidad de Madrid
9181151,Comunidad de Madrid
9047045,Comunidad de Madrid
9181157,Comunidad de Madrid
9208131,Comunidad de Madrid
9219293,Comunidad de Madrid
9061047,Comunidad de Madrid
9061034,Comunidad de Madrid
9208563,Comunidad de Madrid
9213629,Comunidad de Madrid
9198026,Comunidad de Madrid
1005494,Comunidad de Madrid
9207123,Comunidad de Madrid
9181126,Comunidad de Madrid
9048971,Comunidad de Madrid
9216669,Comunidad de Madrid
9198569,Comunidad de Madrid
9049233,Comunidad de Madrid
9222822,Comunidad de Madrid
9196570,Comunidad de Madrid
9049170,Comunidad de Madrid
9198945,Comunidad de Madrid
9216532,Comunidad de Madrid
9207767,Extremadura
1005475,Extremadura
9216003,Extremadura
1005476,Extremadura
9218652,Extremadura
9048977,Extremadura
9049249,Extremadura
1005477,Extremadura
9207381,Extremadura
9215134,Extremadura
9211212,Extremadura
9218923,Extremadura
9197480,Extremadura
9215039,Extremadura
9049171,Extremadura
1005478,Extremadura
9215308,Extremadura
9211934,Extremadura
9210633,Extremadura
9214814,Extremadura
9047038,Extremadura
9212398,Extremadura
9219488,Extremadura
9216057,Extremadura
9049241,Extremadura
9213341,Extremadura
9208176,Extremadura
9212178,Extremadura
9047037,Extremadura
9048963,Extremadura
9207586,Extremadura
9219901,Extremadura
20279,Extremadura
9049149,Extremadura
9212542,Galicia
9207152,Galicia
9214296,Galicia
9222399,Galicia
9208692,Galicia
1005479,Galicia
9211068,Galicia
9222534,Galicia
9212420,Galicia
9207106,Galicia
9212569,Galicia
9049147,Galicia
9219106,Galicia
9208135,Galicia
9217131,Galicia
9211499,Galicia
9212054,Galicia
9221488,Galicia
9207319,Galicia
9217249,Galicia
9217223,Galicia
9217726,Galicia
9219534,Galicia
9218762,Galicia
9217921,Galicia
9210500,Galicia
9215232,Galicia
9216240,Galicia
9221378,Galicia
9221610,Galicia
9220844,Galicia
9212473,Galicia
9217885,Galicia
9209172,Galicia
9212078,Galicia
20288,Galicia
9214744,Galicia
1005480,Galicia
9212492,Galicia
9217607,Galicia
9210994,Galicia
9207185,Galicia
9213844,Galicia
9221197,Galicia
9218586,Galicia
9219123,Galicia
9211626,Galicia
9210369,Galicia
9222361,Galicia
9210737,Galicia
9211351,Galicia
9220917,Galicia
9213806,Galicia
9218467,Galicia
9222458,Galicia
9218980,Galicia
9221969,Galicia
9210741,Galicia
9213363,Galicia
1005482,Galicia
9221142,Galicia
9198387,Galicia
9220820,Galicia
9213526,Galicia
9210768,Galicia
9209746,Galicia
9218704,Galicia
9209584,Galicia
9211551,Galicia
9209821,Galicia
9218200,Galicia
9217126,Galicia
9216563,Galicia
9220439,Galicia
9216390,Galicia
9221864,Galicia
9215423,Galicia
9216056,Galicia
9048994,Galicia
9208945,Galicia
9212118,Galicia
9214713,Galicia
9215072,Galicia
9207709,Galicia
9213480,Galicia
9211953,Galicia
9222553,Galicia
9215199,Galicia
9217048,Galicia
9208202,Galicia
9221228,Galicia
9212766,Galicia
9214862,Galicia
9196337,Galicia
9220907,Galicia
9215425,Galicia
9207733,Galicia
9222665,Galicia
9217656,Galicia
9217447,Galicia
9212441,Galicia
9218974,Galicia
9215972,Galicia
9219676,Galicia
9221689,Galicia
9208482,Galicia
9221319,Galicia
9219990,Galicia
9211387,Galicia
9222307,Galicia
9211597,Galicia
9221014,Galicia
9217850,Galicia
9220487,Galicia
9207151,Galicia
9207328,Galicia
9208654,Galicia
9209043,Galicia
9208006,Galicia
9215265,Galicia
9047043,Galicia
9220119,Galicia
9213869,Galicia
9208754,Galicia
9217900,Galicia
9221900,Galicia
9212165,Galicia
9218071,Galicia
9211455,Galicia
9221674,Galicia
9216465,Galicia
9216655,Galicia
9218666,Galicia
9212817,Galicia
9217993,Galicia
9220784,Galicia
9211069,Galicia
9208787,Galicia
9220081,Galicia
9214641,Galicia
9219096,Galicia
9221454,Galicia
9210131,Galicia
9211995,Galicia
9221924,Galicia
9214037,Galicia
9216342,Galicia
9212742,Galicia
9218513,Galicia
9215050,Galicia
9218356,Galicia
9210391,Galicia
9211087,Galicia
9218744,Galicia
9212406,Galicia
9217735,Galicia
9217198,Galicia
9213733,Galicia
9217831,Galicia
9211585,Galicia
9214650,Galicia
9218125,Galicia
20272,Galicia
9207403,Galicia
9219234,Galicia
9219336,Galicia
1005518,Galicia
9221106,Galicia
9212602,Galicia
9208005,Galicia
9221976,Galicia
9222583,Galicia
9217579,Galicia
9208034,Galicia
9219895,Galicia
9214977,Galicia
9210925,Galicia
9216667,Galicia
9215001,Galicia
9207897,Galicia
9208278,Galicia
9041194,Galicia
9222666,Galicia
9215700,Galicia
9221390,Galicia
9214634,Galicia
9219424,Galicia
9216329,Galicia
9210751,Galicia
1005483,Galicia
9213290,Galicia
9218019,Galicia
9215542,Galicia
9211638,Galicia
9218610,Galicia
9211355,Galicia
9211048,Galicia
9218872,Galicia
9212146,Galicia
9219982,Galicia
9219384,Galicia
9211196,Galicia
20280,Galicia
9216907,Galicia
9215077,Galicia
9222234,Galicia
9215858,Galicia
9216446,Galicia
9208103,Galicia
9209175,Galicia
9222889,Galicia
9208401,Galicia
9209776,Galicia
9216268,Galicia
9217093,Galicia
1005481,Galicia
9214531,Galicia
9219162,Galicia
9217904,Galicia
9221532,Galicia
9049016,Galicia
9209530,Galicia
9216838,Galicia
9047039,Galicia
9211165,Galicia
9211777,Galicia
9221183,Galicia
9210489,Galicia
9221467,Galicia
9215321,Galicia
9222593,Galicia
9213447,Galicia
9218074,Galicia
9213906,Galicia
9215373,Galicia
9216769,Galicia
9213188,Galicia
9216960,Galicia
9214373,Galicia
9213095,Galicia
9210447,Islas Baleares
9222311,Islas Baleares
9212826,Islas Baleares
9216964,Islas Baleares
1005513,Islas Baleares
9208703,Islas Baleares
9213657,Islas Baleares
9218330,Islas Baleares
1005516,Islas Baleares
9194540,Islas Baleares
9212015,Islas Baleares
9211936,Islas Baleares
9219484,Islas Baleares
9217845,Islas Baleares
9209618,Islas Baleares
9220218,Islas Baleares
9221831,Islas Baleares
9198983,Islas Baleares
9213242,Islas Baleares
9221396,Islas Baleares
9216530,Islas Baleares
9219586,Islas Baleares
9220403,Islas Baleares
9215661,Islas Baleares
1005514,Islas Baleares
9208232,Islas Baleares
9212661,Islas Baleares
9222199,Islas Baleares
9214606,Islas Baleares
9214354,Islas Baleares
9220451,Islas Baleares
9208517,Islas Baleares
9214847,Islas Baleares
9214120,Islas Baleares
9207253,Islas Baleares
9221282,Islas Baleares
9208990,Islas Baleares
9211996,Islas Baleares
9212433,Islas Baleares
9049188,Islas Baleares
9210254,Islas Baleares
1005519,Islas Baleares
9221237,Islas Baleares
9214853,Islas Baleares
9213047,Islas Baleares
9208812,Islas Baleares
9209152,Islas Baleares
9212496,Islas Baleares
9216355,Islas Baleares
9222441,Islas Baleares
9210293,Islas Baleares
9211182,Islas Baleares
9221347,Islas Baleares
9217500,Islas Baleares
9049205,Islas Baleares
9214701,Islas Baleares
9208922,Islas Baleares
9211908,Islas Baleares
9208300,Islas Baleares
9207264,Islas Baleares
9041193,Islas Baleares
9207479,Islas Baleares
9049115,Islas Baleares
9215926,Islas Baleares
9213041,Islas Baleares
9217325,Islas Baleares
9212169,Islas Baleares
9211939,Islas Baleares
9208259,Islas Baleares
9212004,Islas Baleares
9213096,Islas Baleares
9217567,Islas Baleares
9207334,Islas Baleares
9213203,Islas Baleares
9209694,Islas Baleares
9214803,Islas Baleares
9208475,Islas Baleares
9213962,Islas Baleares
9221604,Islas Baleares
9214560,Islas Baleares
9214107,Islas Baleares
9222543,Islas Baleares
9209565,Islas Baleares
9214756,Islas Baleares
9208252,Islas Baleares
9209352,Islas Baleares
9210991,Islas Baleares
9216270,Islas Baleares
9221521,Islas Baleares
9222418,Islas Baleares
9222685,Islas Baleares
9220856,Islas Baleares
9219350,Islas Baleares
9210575,Islas Baleares
9208893,Islas Baleares
9198021,Islas Baleares
9211900,Islas Baleares
9059997,Islas Baleares
1005515,Islas Baleares
9216836,Islas Baleares
9213147,Islas Baleares
9214231,Islas Baleares
9215113,Islas Baleares
9220751,Islas Baleares
9220601,Islas Baleares
9209628,Islas Baleares
9222102,Islas Baleares
9216458,Islas Baleares
9049212,Islas Baleares
9220433,Islas Baleares
9209840,Islas Baleares
9216082,Islas Baleares
9211756,Islas Baleares
9219411,Islas Baleares
9216647,Islas Baleares
1005512,Islas Baleares
9210217,Islas Baleares
9207830,Islas Baleares
9221008,Islas Baleares
1005517,Islas Baleares
9215820,Islas Baleares
9221807,Islas Baleares
9212954,Islas Baleares
9213127,Islas Baleares
9219797,Islas Baleares
9219582,Islas Baleares
9207474,Islas Baleares
9221284,Islas Baleares
9219241,Islas Baleares
9220669,Islas Baleares
9207098,Islas Baleares
9216069,Islas Baleares
9215235,Islas Baleares
9217449,Islas Baleares
9211469,Islas Baleares
9213405,Islas Baleares
9218442,Islas Baleares
9211735,Islas Baleares
9214091,Islas Baleares
9211214,Islas Baleares
21387,Islas Baleares
9221295,Islas Baleares
9215099,Islas Baleares
9213384,Islas Baleares
9218361,Islas Baleares
9222668,Islas Baleares
9214470,Islas Baleares
9211213,Islas Baleares
9217118,Islas Baleares
9218542,Islas Baleares
9218965,Islas Baleares
9049084,Islas Baleares
9214866,Islas Baleares
9217439,Islas Baleares
9213339,Islas Baleares
20287,Islas Baleares
9207849,Islas Baleares
9216567,Islas Baleares
9215351,Islas Baleares
9207369,Islas Baleares
9211349,Islas Baleares
9220753,Islas Baleares
9216554,Islas Baleares
9049214,Islas Baleares
9213996,Islas Baleares
9209957,Islas Baleares
9213931,Islas Baleares
9220391,Islas Baleares
9207155,Islas Baleares
9213584,Islas Baleares
9211757,Islas Baleares
9215280,Islas Baleares
9216365,Islas Baleares
9207443,Islas Baleares
9211686,Islas Baleares
9208687,Islas Baleares
9217355,Islas Baleares
9191440,Islas Baleares
9213685,Islas Baleares
9209225,Islas Baleares
9209480,Islas Baleares
9214867,Islas Baleares
9210682,Islas Baleares
9218661,Islas Baleares
9217930,Islas Baleares
9222847,Islas Baleares
9210986,Islas Baleares
9198315,Islas Canarias
9219987,Islas Canarias
9209044,Islas Canarias
9208821,Islas Canarias
9221789,Islas Canarias
9211269,Islas Canarias
9207653,Islas Canarias
9220569,Islas Canarias
9215056,Islas Canarias
9209801,Islas Canarias
9196526,Islas Canarias
9196934,Islas Canarias
9208725,Islas Canarias
9211452,Islas Canarias
9214926,Islas Canarias
9214253,Islas Canarias
9209660,Islas Canarias
9219999,Islas Canarias
9217043,Islas Canarias
9220470,Islas Canarias
9207993,Islas Canarias
9212049,Islas Canarias
9198833,Islas Canarias
9219637,Islas Canarias
9217062,Islas Canarias
9216702,Islas Canarias
9213818,Islas Canarias
9210056,Islas Canarias
9217191,Islas Canarias
9213219,Islas Canarias
9218010,Islas Canarias
9217503,Islas Canarias
1005463,Islas Canarias
9214155,Islas Canarias
9207569,Islas Canarias
9208878,Islas Canarias
9211176,Islas Canarias
9217284,Islas Canarias
9209884,Islas Canarias
9196114,Islas Canarias
9193719,Islas Canarias
9207836,Islas Canarias
9215358,Islas Canarias
9218738,Islas Canarias
1005466,Islas Canarias
9212190,Islas Canarias
9221395,Islas Canarias
9217943,Islas Canarias
9047034,Islas Canarias
9213525,Islas Canarias
9218813,Islas Canarias
9198109,Islas Canarias
9212326,Islas Canarias
9221084,Islas Canarias
20277,Islas Canarias
9190166,Islas Canarias
9207936,Islas Canarias
9210214,Islas Canarias
9210892,Islas Canarias
9211799,Islas Canarias
9215494,Islas Canarias
9213329,Islas Canarias
9214630,Islas Canarias
9041191,Islas Canarias
9196767,Islas Canarias
9222706,Islas Canarias
9196890,Islas Canarias
9215057,Islas Canarias
9216172,Islas Canarias
1005464,Islas Canarias
9212296,Islas Canarias
9049235,Islas Canarias
9222166,Islas Canarias
9210352,Islas Canarias
9049193,Islas Canarias
9048993,Islas Canarias
9048956,Islas Canarias
1005461,Islas Canarias
9214063,Islas Canarias
9214717,Islas Canarias
9207722,Islas Canarias
9220889,Islas Canarias
9214001,Islas Canarias
1005532,Islas Canarias
9220485,Islas Canarias
9222542,Islas Canarias
9221480,Islas Canarias
9218066,Islas Canarias
9213008,Islas Canarias
9217216,Islas Canarias
1005465,Islas Canarias
9197134,Islas Canarias
20295,Islas Canarias
9215464,La Rioja
9218286,La Rioja
9048969,La Rioja
1005485,La Rioja
1005484,La Rioja
9207777,La Rioja
9049018,La Rioja
9047053,La Rioja
20281,La Rioja
9213578,La Rioja
9213344,La Rioja
9207234,La Rioja
9049077,La Rioja
9216053,La Rioja
20283,Melilla
1005498,Melilla
9212664,Navarre
1005503,Navarre
9218779,Navarre
9217733,Navarre
9217192,Navarre
9218439,Navarre
9192501,Navarre
9213197,Navarre
1005502,Navarre
9049252,Navarre
1005504,Navarre
9215167,Navarre
1005505,Navarre
9216062,Navarre
9049067,Navarre
9211133,Navarre
9049047,Navarre
9198717,Navarre
9047051,Navarre
20285,Navarre
1005506,Navarre
9212006,Navarre
9215836,Navarre
9216991,País Vasco
9214325,País Vasco
9221687,País Vasco
9049145,País Vasco
9181148,País Vasco
9181147,País Vasco
9219525,País Vasco
9222621,País Vasco
9049012,País Vasco
9049004,País Vasco
9209879,País Vasco
9215293,País Vasco
9049251,País Vasco
9181134,País Vasco
9209436,País Vasco
9048992,País Vasco
9211677,País Vasco
9049154,País Vasco
9049085,País Vasco
9208032,País Vasco
9220797,País Vasco
9222222,País Vasco
9220425,País Vasco
9211731,País Vasco
9221741,País Vasco
9210304,País Vasco
9219122,País Vasco
9208684,País Vasco
9211235,País Vasco
1005523,País Vasco
9215516,País Vasco
9215608,País Vasco
9212604,País Vasco
9048997,País Vasco
9221086,País Vasco
9217150,País Vasco
9218191,País Vasco
9219825,País Vasco
9048984,País Vasco
9214529,País Vasco
9221753,País Vasco
9212289,País Vasco
9209972,País Vasco
9214726,País Vasco
1005529,País Vasco
1005522,País Vasco
9209848,País Vasco
9218438,País Vasco
20299,País Vasco
9190882,País Vasco
9210143,País Vasco
9220603,País Vasco
1005438,País Vasco
9220183,País Vasco
9220952,País Vasco
9049253,País Vasco
9049055,País Vasco
9215403,País Vasco
9217510,País Vasco
9049006,País Vasco
9207949,País Vasco
9215840,País Vasco
9196430,País Vasco
9209917,País Vasco
1005442,País Vasco
9221151,País Vasco
9209003,País Vasco
9207449,País Vasco
9210738,País Vasco
9211360,País Vasco
1005439,País Vasco
20271,País Vasco
1005547,País Vasco
9217508,País Vasco
9212252,País Vasco
9213475,País Vasco
9195440,País Vasco
9214139,País Vasco
9215334,País Vasco
9222255,País Vasco
9212590,País Vasco
9198030,País Vasco
1005440,País Vasco
9208817,País Vasco
9207619,País Vasco
9214998,País Vasco
9214370,País Vasco
9221343,País Vasco
9049073,País Vasco
1005441,País Vasco
9218384,País Vasco
9211744,País Vasco
9049079,País Vasco
9208394,País Vasco
9215127,País Vasco
9210616,País Vasco
9218402,País Vasco
9049060,País Vasco
9049086,País Vasco
9217271,País Vasco
9211250,País Vasco
9199186,País Vasco
9209961,País Vasco
1005521,País Vasco
9049062,País Vasco
9219388,País Vasco
9211514,País Vasco
9211653,País Vasco
9222717,País Vasco
9049078,País Vasco
1005520,País Vasco
9048982,País Vasco
9196150,País Vasco
9181143,País Vasco
9218967,País Vasco
9181142,País Vasco
1005530,País Vasco
9210702,País Vasco
9222082,País Vasco
9218484,País Vasco
9221673,País Vasco
9207492,País Vasco
9215210,País Vasco
9208332,País Vasco
9221446,País Vasco
9215918,País Vasco
9221730,País Vasco
20289,País Vasco
20293,País Vasco
9213170,País Vasco
9221068,País Vasco
9207112,País Vasco
9049110,País Vasco
9216568,País Vasco
9222143,País Vasco
9214801,País Vasco
9214386,País Vasco
9216537,País Vasco
9049091,Región de Murcia
9049035,Región de Murcia
9219131,Región de Murcia
9209827,Región de Murcia
9216169,Región de Murcia
9211230,Región de Murcia
9222619,Región de Murcia
9211098,Región de Murcia
9217435,Región de Murcia
9049173,Región de Murcia
9049019,Región de Murcia
9208723,Región de Murcia
9214602,Región de Murcia
9219124,Región de Murcia
9048973,Región de Murcia
9049038,Región de Murcia
9197969,Región de Murcia
9215092,Región de Murcia
9220260,Región de Murcia
9213332,Región de Murcia
9210965,Región de Murcia
9048966,Región de Murcia
9208915,Región de Murcia
9049206,Región de Murcia
1005500,Región de Murcia
9218605,Región de Murcia
1005499,Región de Murcia
9214530,Región de Murcia
9212938,Región de Murcia
9208608,Región de Murcia
9209721,Región de Murcia
9048989,Región de Murcia
9209093,Región de Murcia
9218363,Región de Murcia
9216036,Región de Murcia
9047056,Región de Murcia
9222898,Región de Murcia
9208775,Región de Murcia
9214789,Región de Murcia
9212020,Región de Murcia
9217703,Región de Murcia
9209825,Región de Murcia
9209451,Región de Murcia
9213623,Región de Murcia
9219320,Región de Murcia
9220544,Región de Murcia
9049108,Región de Murcia
9216733,Región de Murcia
9222557,Región de Murcia
9220168,Región de Murcia
9221477,Región de Murcia
9210507,Región de Murcia
9049226,Región de Murcia
9209301,Región de Murcia
9217635,Región de Murcia
9220376,Región de Murcia
9216736,Región de Murcia
9213104,Región de Murcia
9221004,Región de Murcia
9222127,Región de Murcia
9048959,Región de Murcia
9049131,Región de Murcia
9217379,Región de Murcia
9212535,Región de Murcia
9219453,Región de Murcia
9049034,Región de Murcia
9218898,Región de Murcia
9209030,Región de Murcia
9215142,Región de Murcia
9222869,Región de Murcia
9212153,Región de Murcia
9215883,Región de Murcia
9049065,Región de Murcia
9049015,Región de Murcia
9216303,Región de Murcia
1005501,Región de Murcia
9219752,Región de Murcia
9221501,Región de Murcia
9220257,Región de Murcia
20284,Región de Murcia
9049135,Región de Murcia
9214543,Región de Murcia
9211497,Región de Murcia
9207157,Región de Murcia
9218374,Región de Murcia
9218206,Región de Murcia